provenance_label,phase,scenario,seed,cell_id,input,contract,contract_id,commanded_channels,probe_label,probe_description,probe_shape,channel_signs,measured_axis,window,threshold,peak,peak_mean,peak_std,peak_min,peak_max,rho_mean,rho_std,rho_min,rho_max,rho_mean_plus_2rho_std,rho_mean_minus_2rho_std,robust_label,theta_hash,theta_path,repeats,query_ids,timeout_retry_count,max_abs_theta,support_size_abs_gt_0p1,active_channels_abs_gt_0p1
exploratory-hypothesis,Phase-0,px4_position,0,G08,I2,C3 Envelope,C3,pitch,zero_anchor,all-neutral zero anchor,zero,neutral,v_xy,"[2,5]",12.0,0.03033974796737531,0.03033974796737531,0.011633531520077478,0.013262910652349443,0.04041411187647325,11.969660252032623,0.01163353152007747,11.959585888123527,11.98673708934765,11.992927315072778,11.946393188992468,robust_safe,7b6436b0c98f6238,artifacts/contract_grid_summary/thetas/G08_zero_anchor_7b6436b0c98f6238.npy,5,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat0;7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat1;7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat2;7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat3;7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat4,0,0.0,0,
exploratory-hypothesis,Phase-0,px4_position,0,G08,I2,C3 Envelope,C3,pitch,zero_anchor,all-neutral zero anchor,zero,neutral,tilt,"[2,5]",0.6108652381980153,0.004972921424332753,0.004972921424332753,0.0013814329585129352,0.0034326446523835724,0.006469298349198698,0.6058923167736825,0.0013814329585129404,0.6043959398488166,0.6074325935456317,0.6086551826907084,0.6031294508566566,robust_safe,7b6436b0c98f6238,artifacts/contract_grid_summary/thetas/G08_zero_anchor_7b6436b0c98f6238.npy,5,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat0;7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat1;7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat2;7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat3;7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat4,0,0.0,0,
exploratory-hypothesis,Phase-0,px4_position,0,G08,I2,C3 Envelope,C3,pitch,pitch_plus_full,"saturated plus pitch; active [0,5] then neutral tail",I2_step_hold,pitch:+,v_xy,"[2,5]",12.0,6.691895308922838,6.691895308922838,0.10974507334342201,6.55119642436519,6.8527357710030525,5.308104691077162,0.10974507334342201,5.1472642289969475,5.44880357563481,5.527594837764006,5.0886145443903175,robust_safe,a08edfccf9989958,artifacts/contract_grid_summary/thetas/G08_pitch_plus_full_a08edfccf9989958.npy,5,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat0;a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat1;a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat2;a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat3;a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat4,0,1.0,10,pitch
exploratory-hypothesis,Phase-0,px4_position,0,G08,I2,C3 Envelope,C3,pitch,pitch_plus_full,"saturated plus pitch; active [0,5] then neutral tail",I2_step_hold,pitch:+,tilt,"[2,5]",0.6108652381980153,0.42633760532541193,0.42633760532541193,0.0028928071893798,0.4225965503564451,0.43057159134211626,0.18452763287260338,0.0028928071893798,0.18029364685589905,0.1882686878415702,0.19031324725136298,0.17874201849384377,robust_safe,a08edfccf9989958,artifacts/contract_grid_summary/thetas/G08_pitch_plus_full_a08edfccf9989958.npy,5,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat0;a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat1;a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat2;a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat3;a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat4,0,1.0,10,pitch
exploratory-hypothesis,Phase-0,px4_position,0,G08,I2,C3 Envelope,C3,pitch,pitch_minus_full,"saturated minus pitch; active [0,5] then neutral tail",I2_step_hold,pitch:-,v_xy,"[2,5]",12.0,6.596205995536552,6.596205995536552,0.17704780150948546,6.421572860277809,6.843894434142866,5.403794004463449,0.17704780150948546,5.156105565857134,5.578427139722191,5.7578896074824195,5.049698401444478,robust_safe,e89a4b6a2371829e,artifacts/contract_grid_summary/thetas/G08_pitch_minus_full_e89a4b6a2371829e.npy,5,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat0;e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat1;e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat2;e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat3;e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat4,0,1.0,10,pitch
exploratory-hypothesis,Phase-0,px4_position,0,G08,I2,C3 Envelope,C3,pitch,pitch_minus_full,"saturated minus pitch; active [0,5] then neutral tail",I2_step_hold,pitch:-,tilt,"[2,5]",0.6108652381980153,0.425352446061526,0.425352446061526,0.001732587743792297,0.42353363567116353,0.4275140539033383,0.18551279213648925,0.001732587743792297,0.183351184294677,0.18733160252685177,0.18897796762407384,0.18204761664890465,robust_safe,e89a4b6a2371829e,artifacts/contract_grid_summary/thetas/G08_pitch_minus_full_e89a4b6a2371829e.npy,5,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat0;e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat1;e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat2;e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat3;e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat4,0,1.0,10,pitch
exploratory-hypothesis,Phase-0,px4_position,0,G09,I2,C3 Envelope,C3,throttle,zero_anchor,all-neutral zero anchor,zero,neutral,climb_rate_up,"[2,5]",3.0,0.005442762514576259,0.005442762514576259,0.005114450089293026,0.0005190292140468,0.0132739599794149,2.9945572374854237,0.005114450089293016,2.986726040020585,2.999480970785953,3.0047861376640097,2.9843283373068377,robust_safe,7b6436b0c98f6238,artifacts/contract_grid_summary/thetas/G09_zero_anchor_7b6436b0c98f6238.npy,5,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat0;7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat1;7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat2;7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat3;7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat4,0,0.0,0,
exploratory-hypothesis,Phase-0,px4_position,0,G09,I2,C3 Envelope,C3,throttle,zero_anchor,all-neutral zero anchor,zero,neutral,climb_rate_down,"[2,5]",1.5,0.0014494596049189402,0.0014494596049189402,0.0019904564035058067,0.0,0.0038365670479834,1.498550540395081,0.001990456403505828,1.4961634329520166,1.5,1.5025314532020926,1.4945696275880693,robust_safe,7b6436b0c98f6238,artifacts/contract_grid_summary/thetas/G09_zero_anchor_7b6436b0c98f6238.npy,5,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat0;7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat1;7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat2;7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat3;7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat4,0,0.0,0,
exploratory-hypothesis,Phase-0,px4_position,0,G09,I2,C3 Envelope,C3,throttle,throttle_plus_full,"saturated plus throttle; active [0,5] then neutral tail",I2_step_hold,throttle:+,climb_rate_up,"[2,5]",3.0,3.0268298625946044,3.0268298625946044,0.027226665235815756,2.9802749156951904,3.0504870414733887,-0.026829862594604494,0.027226665235815756,-0.05048704147338867,0.01972508430480957,0.02762346787702702,-0.081283193066236,noise_band,04f3db5143fee943,artifacts/contract_grid_summary/thetas/G09_throttle_plus_full_04f3db5143fee943.npy,5,04f3db5143fee943_px4_position_0_contract_grid_G09_throttle_plus_full_repeat0;04f3db5143fee943_px4_position_0_contract_grid_G09_throttle_plus_full_repeat1;04f3db5143fee943_px4_position_0_contract_grid_G09_throttle_plus_full_repeat2;04f3db5143fee943_px4_position_0_contract_grid_G09_throttle_plus_full_repeat3;04f3db5143fee943_px4_position_0_contract_grid_G09_throttle_plus_full_repeat4,0,1.0,10,throttle
exploratory-hypothesis,Phase-0,px4_position,0,G09,I2,C3 Envelope,C3,throttle,throttle_minus_full,"saturated minus throttle; active [0,5] then neutral tail",I2_step_hold,throttle:-,climb_rate_down,"[2,5]",1.5,0.7234623551368713,0.7234623551368713,0.0045868094299535145,0.7178362011909485,0.7303321957588196,0.7765376448631287,0.0045868094299535145,0.7696678042411804,0.7821637988090515,0.7857112637230357,0.7673640260032217,robust_safe,374ef6ac39cdc091,artifacts/contract_grid_summary/thetas/G09_throttle_minus_full_374ef6ac39cdc091.npy,5,374ef6ac39cdc091_px4_position_0_contract_grid_G09_throttle_minus_full_repeat0;374ef6ac39cdc091_px4_position_0_contract_grid_G09_throttle_minus_full_repeat1;374ef6ac39cdc091_px4_position_0_contract_grid_G09_throttle_minus_full_repeat2;374ef6ac39cdc091_px4_position_0_contract_grid_G09_throttle_minus_full_repeat3;374ef6ac39cdc091_px4_position_0_contract_grid_G09_throttle_minus_full_repeat4,0,1.0,10,throttle
exploratory-hypothesis,Phase-0,px4_position,0,G10,I3,C4 Coupling,C4,throttle,zero_anchor,all-neutral zero anchor,zero,neutral,xy_velocity,"[11,13]",1.0,0.030690796535205744,0.030690796535205744,0.010602246640970701,0.020558082440305263,0.045261519258664444,0.9693092034647941,0.010602246640970715,0.9547384807413356,0.9794419175596948,0.9905136967467355,0.9481047101828527,robust_safe,7b6436b0c98f6238,artifacts/contract_grid_summary/thetas/G10_zero_anchor_7b6436b0c98f6238.npy,5,7b6436b0c98f6238_px4_position_0_contract_grid_G10_zero_anchor_repeat0;7b6436b0c98f6238_px4_position_0_contract_grid_G10_zero_anchor_repeat1;7b6436b0c98f6238_px4_position_0_contract_grid_G10_zero_anchor_repeat2;7b6436b0c98f6238_px4_position_0_contract_grid_G10_zero_anchor_repeat3;7b6436b0c98f6238_px4_position_0_contract_grid_G10_zero_anchor_repeat4,0,0.0,0,
exploratory-hypothesis,Phase-0,px4_position,0,G10,I3,C4 Coupling,C4,throttle,throttle_plus_full,"saturated plus throttle; active [0,5] then neutral tail",I3,throttle:+,xy_velocity,"[11,13]",1.0,0.02684283121982404,0.02684283121982404,0.005160170527062103,0.019683934851962345,0.03297127684099416,0.9731571687801759,0.005160170527062138,0.9670287231590058,0.9803160651480377,0.9834775098343002,0.9628368277260516,robust_safe,04f3db5143fee943,artifacts/contract_grid_summary/thetas/G10_throttle_plus_full_04f3db5143fee943.npy,5,04f3db5143fee943_px4_position_0_contract_grid_G10_throttle_plus_full_repeat0;04f3db5143fee943_px4_position_0_contract_grid_G10_throttle_plus_full_repeat1;04f3db5143fee943_px4_position_0_contract_grid_G10_throttle_plus_full_repeat2;04f3db5143fee943_px4_position_0_contract_grid_G10_throttle_plus_full_repeat3;04f3db5143fee943_px4_position_0_contract_grid_G10_throttle_plus_full_repeat4,0,1.0,10,throttle
exploratory-hypothesis,Phase-0,px4_position,0,G10,I3,C4 Coupling,C4,throttle,throttle_minus_full,"saturated minus throttle; active [0,5] then neutral tail",I3,throttle:-,xy_velocity,"[11,13]",1.0,0.021895436474381164,0.021895436474381164,0.00977283528918128,0.00740046399269453,0.03366733954219707,0.9781045635256188,0.009772835289181252,0.966332660457803,0.9925995360073054,0.9976502341039813,0.9585588929472563,robust_safe,374ef6ac39cdc091,artifacts/contract_grid_summary/thetas/G10_throttle_minus_full_374ef6ac39cdc091.npy,5,374ef6ac39cdc091_px4_position_0_contract_grid_G10_throttle_minus_full_repeat0;374ef6ac39cdc091_px4_position_0_contract_grid_G10_throttle_minus_full_repeat1;374ef6ac39cdc091_px4_position_0_contract_grid_G10_throttle_minus_full_repeat2;374ef6ac39cdc091_px4_position_0_contract_grid_G10_throttle_minus_full_repeat3;374ef6ac39cdc091_px4_position_0_contract_grid_G10_throttle_minus_full_repeat4,0,1.0,10,throttle
exploratory-hypothesis,Phase-0,px4_position,0,G11,I3,C4 Coupling,C4,roll+throttle,zero_anchor,all-neutral zero anchor,zero,neutral,xy_velocity,"[11,13]",1.0,0.03301758787651524,0.03301758787651524,0.014959303279056469,0.015607182652983283,0.0547780853507223,0.9669824121234848,0.014959303279056447,0.9452219146492777,0.9843928173470167,0.9969010186815976,0.9370638055653719,robust_safe,7b6436b0c98f6238,artifacts/contract_grid_summary/thetas/G11_zero_anchor_7b6436b0c98f6238.npy,5,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat0;7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat1;7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat2;7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat3;7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat4,0,0.0,0,
exploratory-hypothesis,Phase-0,px4_position,0,G11,I3,C4 Coupling,C4,roll+throttle,zero_anchor,all-neutral zero anchor,zero,neutral,climb_rate,"[11,13]",0.30000000000000004,0.0077310935594141015,0.0077310935594141015,0.0026504791722613817,0.0045428168959915,0.0110692288726568,0.29226890644058595,0.002650479172261388,0.2889307711273432,0.29545718310400854,0.2975698647851087,0.2869679480960632,robust_safe,7b6436b0c98f6238,artifacts/contract_grid_summary/thetas/G11_zero_anchor_7b6436b0c98f6238.npy,5,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat0;7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat1;7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat2;7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat3;7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat4,0,0.0,0,
exploratory-hypothesis,Phase-0,px4_position,0,G11,I3,C4 Coupling,C4,roll+throttle,roll_throttle_plusplus_full,"saturated coordinated roll plus, throttle plus",I3_coordinated,roll:+;throttle:+,xy_velocity,"[11,13]",1.0,0.17981958043872562,0.17981958043872562,0.01655681702759028,0.16492856706743042,0.20530527566899842,0.8201804195612745,0.016556817027590272,0.7946947243310016,0.8350714329325696,0.853294053616455,0.787066785506094,robust_safe,6130ac3ef1c6bd15,artifacts/contract_grid_summary/thetas/G11_roll_throttle_plusplus_full_6130ac3ef1c6bd15.npy,5,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat0;6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat1;6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat2;6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat3;6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat4,0,1.0,20,"roll,throttle"
exploratory-hypothesis,Phase-0,px4_position,0,G11,I3,C4 Coupling,C4,roll+throttle,roll_throttle_plusplus_full,"saturated coordinated roll plus, throttle plus",I3_coordinated,roll:+;throttle:+,climb_rate,"[11,13]",0.30000000000000004,0.04498202502727504,0.04498202502727504,0.0053256943434738,0.0389621816575527,0.053333006799221,0.255017974972725,0.00532569434347379,0.24666699320077906,0.2610378183424473,0.2656693636596726,0.2443665862857774,robust_safe,6130ac3ef1c6bd15,artifacts/contract_grid_summary/thetas/G11_roll_throttle_plusplus_full_6130ac3ef1c6bd15.npy,5,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat0;6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat1;6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat2;6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat3;6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat4,0,1.0,20,"roll,throttle"
exploratory-hypothesis,Phase-0,px4_position,0,G11,I3,C4 Coupling,C4,roll+throttle,roll_throttle_plusminus_full,"saturated coordinated roll plus, throttle minus",I3_coordinated,roll:+;throttle:-,xy_velocity,"[11,13]",1.0,0.34850015141372737,0.34850015141372737,0.009791937638717814,0.3385725736093091,0.3610119643855163,0.6514998485862727,0.009791937638717807,0.6389880356144837,0.661427426390691,0.6710837238637084,0.6319159733088371,robust_safe,1ebf074ed980fe54,artifacts/contract_grid_summary/thetas/G11_roll_throttle_plusminus_full_1ebf074ed980fe54.npy,5,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat0;1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat1;1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat2;1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat3;1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat4,0,1.0,20,"roll,throttle"
exploratory-hypothesis,Phase-0,px4_position,0,G11,I3,C4 Coupling,C4,roll+throttle,roll_throttle_plusminus_full,"saturated coordinated roll plus, throttle minus",I3_coordinated,roll:+;throttle:-,climb_rate,"[11,13]",0.30000000000000004,0.06871491670608516,0.06871491670608516,0.006072146761702081,0.0589363425970077,0.075133666396141,0.2312850832939149,0.006072146761702086,0.22486633360385905,0.24106365740299235,0.24342937681731908,0.2191407897705107,robust_safe,1ebf074ed980fe54,artifacts/contract_grid_summary/thetas/G11_roll_throttle_plusminus_full_1ebf074ed980fe54.npy,5,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat0;1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat1;1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat2;1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat3;1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat4,0,1.0,20,"roll,throttle"
exploratory-hypothesis,Phase-0,px4_position,0,G12,I3,C4 Coupling,C4,pitch+throttle,zero_anchor,all-neutral zero anchor,zero,neutral,xy_velocity,"[11,13]",1.0,0.02458265424386577,0.02458265424386577,0.009717828140473962,0.008443694272460387,0.03373504120871423,0.9754173457561344,0.009717828140473943,0.9662649587912858,0.9915563057275396,0.9948530020370823,0.9559816894751865,robust_safe,7b6436b0c98f6238,artifacts/contract_grid_summary/thetas/G12_zero_anchor_7b6436b0c98f6238.npy,5,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat0;7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat1;7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat2;7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat3;7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat4,0,0.0,0,
exploratory-hypothesis,Phase-0,px4_position,0,G12,I3,C4 Coupling,C4,pitch+throttle,zero_anchor,all-neutral zero anchor,zero,neutral,climb_rate,"[11,13]",0.30000000000000004,0.004935779375955419,0.004935779375955419,0.0021968700380911197,0.0025518841575831,0.0084734195843338,0.29506422062404464,0.0021968700380911067,0.29152658041566626,0.2974481158424169,0.29945796070022684,0.29067048054786243,robust_safe,7b6436b0c98f6238,artifacts/contract_grid_summary/thetas/G12_zero_anchor_7b6436b0c98f6238.npy,5,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat0;7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat1;7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat2;7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat3;7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat4,0,0.0,0,
exploratory-hypothesis,Phase-0,px4_position,0,G12,I3,C4 Coupling,C4,pitch+throttle,pitch_throttle_plusplus_full,"saturated coordinated pitch plus, throttle plus",I3_coordinated,pitch:+;throttle:+,xy_velocity,"[11,13]",1.0,0.1786653423346533,0.1786653423346533,0.01608405007630754,0.16275201495345826,0.20310795550150046,0.8213346576653466,0.016084050076307563,0.7968920444984995,0.8372479850465417,0.8535027578179618,0.7891665575127315,robust_safe,9d8acddd4f93140e,artifacts/contract_grid_summary/thetas/G12_pitch_throttle_plusplus_full_9d8acddd4f93140e.npy,5,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat0;9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat1;9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat2;9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat3;9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat4,0,1.0,20,"pitch,throttle"
exploratory-hypothesis,Phase-0,px4_position,0,G12,I3,C4 Coupling,C4,pitch+throttle,pitch_throttle_plusplus_full,"saturated coordinated pitch plus, throttle plus",I3_coordinated,pitch:+;throttle:+,climb_rate,"[11,13]",0.30000000000000004,0.03994238078594202,0.03994238078594202,0.0032883559690711764,0.0366902239620685,0.0449911952018737,0.26005761921405807,0.0032883559690711863,0.2550088047981263,0.26330977603793154,0.2666343311522004,0.2534809072759157,robust_safe,9d8acddd4f93140e,artifacts/contract_grid_summary/thetas/G12_pitch_throttle_plusplus_full_9d8acddd4f93140e.npy,5,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat0;9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat1;9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat2;9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat3;9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat4,0,1.0,20,"pitch,throttle"
exploratory-hypothesis,Phase-0,px4_position,0,G12,I3,C4 Coupling,C4,pitch+throttle,pitch_throttle_plusminus_full,"saturated coordinated pitch plus, throttle minus",I3_coordinated,pitch:+;throttle:-,xy_velocity,"[11,13]",1.0,0.33078487290539993,0.33078487290539993,0.022962590944211606,0.30005279196507606,0.35762847254517544,0.6692151270946,0.022962590944211617,0.6423715274548245,0.6999472080349239,0.7151403089830232,0.6232899452061768,robust_safe,8bbf73f83420b94f,artifacts/contract_grid_summary/thetas/G12_pitch_throttle_plusminus_full_8bbf73f83420b94f.npy,5,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat0;8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat1;8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat2;8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat3;8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat4,0,1.0,20,"pitch,throttle"
exploratory-hypothesis,Phase-0,px4_position,0,G12,I3,C4 Coupling,C4,pitch+throttle,pitch_throttle_plusminus_full,"saturated coordinated pitch plus, throttle minus",I3_coordinated,pitch:+;throttle:-,climb_rate,"[11,13]",0.30000000000000004,0.0668952330946922,0.0668952330946922,0.008418939890649183,0.0563115552067756,0.0776568129658699,0.23310476690530782,0.008418939890649183,0.22234318703413014,0.24368844479322443,0.24994264668660618,0.21626688712400946,robust_safe,8bbf73f83420b94f,artifacts/contract_grid_summary/thetas/G12_pitch_throttle_plusminus_full_8bbf73f83420b94f.npy,5,8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat0;8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat1;8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat2;8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat3;8bbf73f83420b94f_px4_position_0_contract_grid_G12_pitch_throttle_plusminus_full_repeat4,0,1.0,20,"pitch,throttle"
