query_id,cache_tag,maneuver,axis,C_track_available,C_track_axis,baseline_nte_median,nte_threshold,peak_err_threshold_radps,high_err_duration_threshold_s,baseline_ratio_threshold,overlap_threshold_s,active_window_available,C_track_status,C_track_safe,C_track_violation,C_track_unavailable_reason,active_window_start_s,active_window_end_s,rms_sp,rms_err,nte,peak_err,high_err_duration_s,saturation_error_overlap_s,explicit_limit_or_saturation_during_high_error,baseline_ratio_ok,raw_log_path,nonlinear_observable,nonlinear_activated_in_active_window
7b6436b0c98f6238_px4_acro_roll_0_params582ac041fa_Hstar_boundary_roll_att_p_boundary_rate_p_x1p5_M0_hover_no_input_repeat0,Hstar_boundary_roll_att_p_boundary_rate_p_x1p5_M0_hover_no_input_repeat0,hover_no_input,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008653.118,1781008653.138,0.08111559751423289,0.08384973596617222,0.3353989438646889,0.08800582960247993,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_acro_roll_0_params582ac041fa_Hstar_boundary_roll_att_p_boundary_rate_p_x1p5_M0_hover_no_input_repeat0/raw_log.ulg,True,True
77ddc9e0aa4f00eb_px4_acro_roll_0_params582ac041fa_Hstar_boundary_roll_att_p_boundary_rate_p_x1p5_Msmall_small_step_roll_repeat0,Hstar_boundary_roll_att_p_boundary_rate_p_x1p5_Msmall_small_step_roll_repeat0,small_step_roll,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008798.871,1781008799.059,0.3490658700466156,0.12648091314525675,0.3623411052142279,0.23794129490852356,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/77ddc9e0aa4f00eb_px4_acro_roll_0_params582ac041fa_Hstar_boundary_roll_att_p_boundary_rate_p_x1p5_Msmall_small_step_roll_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_acro_roll_0_params8afd77d9a9_Hstar_boundary_roll_rate_p_boundary_low_d_x1p5_M0_hover_no_input_repeat0,Hstar_boundary_roll_rate_p_boundary_low_d_x1p5_M0_hover_no_input_repeat0,hover_no_input,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008731.236,1781008734.336,0.040431319837724244,0.045741282173987576,0.1829651286959503,0.19612021511420608,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_acro_roll_0_params8afd77d9a9_Hstar_boundary_roll_rate_p_boundary_low_d_x1p5_M0_hover_no_input_repeat0/raw_log.ulg,True,True
77ddc9e0aa4f00eb_px4_acro_roll_0_params8afd77d9a9_Hstar_boundary_roll_rate_p_boundary_low_d_x1p5_Msmall_small_step_roll_repeat0,Hstar_boundary_roll_rate_p_boundary_low_d_x1p5_Msmall_small_step_roll_repeat0,small_step_roll,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008863.453,1781008863.653,0.3490658700466156,0.12305143890026747,0.3525163857578935,0.2094985544681549,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/77ddc9e0aa4f00eb_px4_acro_roll_0_params8afd77d9a9_Hstar_boundary_roll_rate_p_boundary_low_d_x1p5_Msmall_small_step_roll_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_acro_roll_0_params5eee5d437e_Hstar_boundary_roll_rate_p_boundary_high_i_x1p5_M0_hover_no_input_repeat0,Hstar_boundary_roll_rate_p_boundary_high_i_x1p5_M0_hover_no_input_repeat0,hover_no_input,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008808.058,1781008811.138,0.044675992871449084,0.0477580421318329,0.1910321685273316,0.173449801355553,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_acro_roll_0_params5eee5d437e_Hstar_boundary_roll_rate_p_boundary_high_i_x1p5_M0_hover_no_input_repeat0/raw_log.ulg,True,True
77ddc9e0aa4f00eb_px4_acro_roll_0_params5eee5d437e_Hstar_boundary_roll_rate_p_boundary_high_i_x1p5_Msmall_small_step_roll_repeat0,Hstar_boundary_roll_rate_p_boundary_high_i_x1p5_Msmall_small_step_roll_repeat0,small_step_roll,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008940.309,1781008940.497,0.3490658700466156,0.11655472956092867,0.333904685512117,0.1656072437763214,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/77ddc9e0aa4f00eb_px4_acro_roll_0_params5eee5d437e_Hstar_boundary_roll_rate_p_boundary_high_i_x1p5_Msmall_small_step_roll_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_params24c6f030c6_Hstar_witness_pitch_rate_d_high_x1p188_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,Hstar_witness_pitch_rate_d_high_x1p188_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,pitch,True,pitch,0.711738986891839,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008978.855,1781008980.663,0.9475463952755667,0.6912515771243452,0.7295173941570581,2.524858772754669,0.15999984741210938,0.15999984741210938,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_params24c6f030c6_Hstar_witness_pitch_rate_d_high_x1p188_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_params24c6f030c6_Hstar_witness_pitch_rate_d_high_x1p188_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,Hstar_witness_pitch_rate_d_high_x1p188_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,pitch,True,pitch,0.6204430843699558,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009027.928,1781009029.528,0.9117978120456308,0.6415216540428464,0.7035788478188864,2.0029437243938446,0.15999984741210938,0.15999984741210938,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_params24c6f030c6_Hstar_witness_pitch_rate_d_high_x1p188_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg,True,True
1c2d1caedf9d81b3_px4_stabilized_pitch_0_params24c6f030c6_Hstar_witness_pitch_rate_d_high_x1p188_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,Hstar_witness_pitch_rate_d_high_x1p188_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,strong_doublet_A0p9_hold2,pitch,True,pitch,0.6756526143066426,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009058.229,1781009059.817,0.8722008250285583,0.7790793502765557,0.8932339065960485,2.484072268009186,0.29600024223327637,0.29600024223327637,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/1c2d1caedf9d81b3_px4_stabilized_pitch_0_params24c6f030c6_Hstar_witness_pitch_rate_d_high_x1p188_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_params24c6f030c6_Hstar_witness_pitch_rate_d_high_x1p188_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,Hstar_witness_pitch_rate_d_high_x1p188_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,pitch,True,pitch,0.7189471699423575,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009095.776,1781009097.572,0.9477613108177403,0.6049048775233855,0.638246012597271,2.2199317713578544,0.16000008583068848,0.16000008583068848,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_params24c6f030c6_Hstar_witness_pitch_rate_d_high_x1p188_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_paramse1e46917db_Hstar_witness_pitch_rate_i_x3_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,Hstar_witness_pitch_rate_i_x3_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,pitch,True,pitch,0.711738986891839,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009134.406,1781009136.206,0.8636196789047277,0.6350951604144842,0.7353875507097452,2.082148239016533,0.15999984741210938,0.15999984741210938,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_paramse1e46917db_Hstar_witness_pitch_rate_i_x3_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_paramse1e46917db_Hstar_witness_pitch_rate_i_x3_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,Hstar_witness_pitch_rate_i_x3_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,pitch,True,pitch,0.6204430843699558,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009171.695,1781009173.495,0.8594262768214463,0.6081107440594674,0.7075775554693774,2.107285276055336,0.14400005340576172,0.14400005340576172,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_paramse1e46917db_Hstar_witness_pitch_rate_i_x3_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg,True,True
1c2d1caedf9d81b3_px4_stabilized_pitch_0_paramse1e46917db_Hstar_witness_pitch_rate_i_x3_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,Hstar_witness_pitch_rate_i_x3_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,strong_doublet_A0p9_hold2,pitch,True,pitch,0.6756526143066426,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009210.748,1781009212.144,0.8847645505505161,0.6164833011128575,0.6967766743471704,1.9813075810670853,0.15999984741210938,0.15999984741210938,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/1c2d1caedf9d81b3_px4_stabilized_pitch_0_paramse1e46917db_Hstar_witness_pitch_rate_i_x3_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_paramse1e46917db_Hstar_witness_pitch_rate_i_x3_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,Hstar_witness_pitch_rate_i_x3_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,pitch,True,pitch,0.7189471699423575,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009246.693,1781009248.697,0.9006891274132232,0.6252760729372507,0.694219630176998,2.133066341280937,0.2199995517730713,0.2199995517730713,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_paramse1e46917db_Hstar_witness_pitch_rate_i_x3_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_params94b5513b8a_Hstar_witness_pitch_rate_d_low_x0p35_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,Hstar_witness_pitch_rate_d_low_x0p35_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,pitch,True,pitch,0.711738986891839,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009295.041,1781009296.645,0.9454128950985554,0.5705356996030428,0.6034778058993651,1.9998123731417075,0.1400001049041748,0.1400001049041748,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_params94b5513b8a_Hstar_witness_pitch_rate_d_low_x0p35_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_params94b5513b8a_Hstar_witness_pitch_rate_d_low_x0p35_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,Hstar_witness_pitch_rate_d_low_x0p35_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,pitch,True,pitch,0.6204430843699558,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009339.232,1781009341.232,0.9078791123185352,0.6357391785642679,0.7002465085254816,2.0034062706936564,0.303999662399292,0.303999662399292,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_params94b5513b8a_Hstar_witness_pitch_rate_d_low_x0p35_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg,True,True
1c2d1caedf9d81b3_px4_stabilized_pitch_0_params94b5513b8a_Hstar_witness_pitch_rate_d_low_x0p35_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,Hstar_witness_pitch_rate_d_low_x0p35_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,strong_doublet_A0p9_hold2,pitch,True,pitch,0.6756526143066426,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009368.225,1781009369.829,0.8094472879951368,0.5376490793354066,0.6642175312824532,1.9658053636938442,0.15199995040893555,0.15199995040893555,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/1c2d1caedf9d81b3_px4_stabilized_pitch_0_params94b5513b8a_Hstar_witness_pitch_rate_d_low_x0p35_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_params94b5513b8a_Hstar_witness_pitch_rate_d_low_x0p35_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,Hstar_witness_pitch_rate_d_low_x0p35_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,pitch,True,pitch,0.7189471699423575,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009408.198,1781009409.998,0.9459837252562487,0.6691616369108341,0.7073711936530104,1.9999760501086712,0.2800002098083496,0.2800002098083496,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_params94b5513b8a_Hstar_witness_pitch_rate_d_low_x0p35_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params582ac041fa_Hstar_witness_roll_att_p_boundary_rate_p_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,Hstar_witness_roll_att_p_boundary_rate_p_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,roll,True,roll,0.3791676513422573,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009444.539,1781009446.147,0.6397887635626314,0.3616366627096067,0.5652438481348926,1.0730775448341978,0.0280001163482666,0.0280001163482666,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params582ac041fa_Hstar_witness_roll_att_p_boundary_rate_p_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params582ac041fa_Hstar_witness_roll_att_p_boundary_rate_p_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,Hstar_witness_roll_att_p_boundary_rate_p_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,roll,True,roll,0.353486202249373,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009483.287,1781009484.891,0.6132461923498446,0.345737212202523,0.5637820772726249,1.0636285543441772,0.011999845504760742,0.011999845504760742,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params582ac041fa_Hstar_witness_roll_att_p_boundary_rate_p_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params582ac041fa_Hstar_witness_roll_att_p_boundary_rate_p_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,Hstar_witness_roll_att_p_boundary_rate_p_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,roll,True,roll,0.3171405248473023,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009520.477,1781009522.289,0.6569180687614254,0.36823055717630454,0.5605425922757435,1.067501539985339,0.03600001335144043,0.03600001335144043,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params582ac041fa_Hstar_witness_roll_att_p_boundary_rate_p_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg,True,True
1a893b15d861806e_px4_acro_roll_0_params582ac041fa_Hstar_witness_roll_att_p_boundary_rate_p_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,Hstar_witness_roll_att_p_boundary_rate_p_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,reversal_A0p9_fast,roll,True,roll,0.1994254309979405,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009560.393,1781009563.001,1.032736752264828,0.34057752155449433,0.32978154482020305,0.9223237633705139,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/1a893b15d861806e_px4_acro_roll_0_params582ac041fa_Hstar_witness_roll_att_p_boundary_rate_p_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params5eee5d437e_Hstar_witness_roll_rate_p_boundary_high_i_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,Hstar_witness_roll_rate_p_boundary_high_i_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,roll,True,roll,0.3791676513422573,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009596.917,1781009599.125,0.6604216566431363,0.30765296152909694,0.4658432358091786,0.997371147283231,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params5eee5d437e_Hstar_witness_roll_rate_p_boundary_high_i_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params5eee5d437e_Hstar_witness_roll_rate_p_boundary_high_i_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,Hstar_witness_roll_rate_p_boundary_high_i_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,roll,True,roll,0.353486202249373,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009634.273,1781009636.089,0.6439085019673367,0.4015930886000067,0.6236803635501277,1.203170895576477,0.031999826431274414,0.031999826431274414,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params5eee5d437e_Hstar_witness_roll_rate_p_boundary_high_i_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params5eee5d437e_Hstar_witness_roll_rate_p_boundary_high_i_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,Hstar_witness_roll_rate_p_boundary_high_i_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,roll,True,roll,0.3171405248473023,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009670.725,1781009672.525,0.6759631160828028,0.36847477715401045,0.5451107736311366,1.1687335351134611,0.032000064849853516,0.032000064849853516,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params5eee5d437e_Hstar_witness_roll_rate_p_boundary_high_i_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg,True,True
1a893b15d861806e_px4_acro_roll_0_params5eee5d437e_Hstar_witness_roll_rate_p_boundary_high_i_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,Hstar_witness_roll_rate_p_boundary_high_i_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,reversal_A0p9_fast,roll,True,roll,0.1994254309979405,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009712.346,1781009714.93,1.0539689438908044,0.34041500650789674,0.32298390619673245,1.0609143376350403,0.04400014877319336,0.04400014877319336,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/1a893b15d861806e_px4_acro_roll_0_params5eee5d437e_Hstar_witness_roll_rate_p_boundary_high_i_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params8afd77d9a9_Hstar_witness_roll_rate_p_boundary_low_d_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,Hstar_witness_roll_rate_p_boundary_low_d_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,roll,True,roll,0.3791676513422573,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009761.008,1781009762.812,0.6569180687614254,0.40108748865424854,0.6105593798180523,1.0394831597805023,0.019999980926513672,0.019999980926513672,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params8afd77d9a9_Hstar_witness_roll_rate_p_boundary_low_d_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params8afd77d9a9_Hstar_witness_roll_rate_p_boundary_low_d_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,Hstar_witness_roll_rate_p_boundary_low_d_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,roll,True,roll,0.353486202249373,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009802.229,1781009804.229,0.653042412112272,0.3303128239381216,0.5058060821344231,0.9894970059394836,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params8afd77d9a9_Hstar_witness_roll_rate_p_boundary_low_d_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params8afd77d9a9_Hstar_witness_roll_rate_p_boundary_low_d_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,Hstar_witness_roll_rate_p_boundary_low_d_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,roll,True,roll,0.3171405248473023,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009829.545,1781009831.345,0.6605983108275567,0.35837246721401045,0.5424967962225995,1.0048783620198567,0.019999980926513672,0.019999980926513672,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params8afd77d9a9_Hstar_witness_roll_rate_p_boundary_low_d_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg,True,True
1a893b15d861806e_px4_acro_roll_0_params8afd77d9a9_Hstar_witness_roll_rate_p_boundary_low_d_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,Hstar_witness_roll_rate_p_boundary_low_d_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,reversal_A0p9_fast,roll,True,roll,0.1994254309979405,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781009869.013,1781009871.417,1.0684746838076065,0.3239486354931796,0.3031879373489311,0.8522377610206604,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/1a893b15d861806e_px4_acro_roll_0_params8afd77d9a9_Hstar_witness_roll_rate_p_boundary_low_d_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0/raw_log.ulg,True,True
